sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
Oncotest-1006,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3052,xenograft
Oncotest-139B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1876,xenograft
ER01D0007,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3087,xenograft
Oncotest-1041,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1848,xenograft
Oncotest-062B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1647,xenograft
Oncotest-090B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1121,xenograft
Oncotest-1044,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3044,xenograft
Oncotest-2013,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2366,xenograft
CRL-2380,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-OV55,xenograft
Oncotest-1089,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2158,xenograft
Oncotest-174B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-117,xenograft
Oncotest-185B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-881,xenograft
Oncotest-014B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1096,xenograft
Oncotest-142B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1900,xenograft
Oncotest-059B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1041,xenograft
Oncotest-010,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-498,xenograft
Oncotest-2010,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2207,xenograft
Oncotest-113,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1732,xenograft
Oncotest-152B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2011,xenograft
Oncotest-110B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-857,xenograft
Oncotest-150B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2005,xenograft
Oncotest-1013,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1256,xenograft
Oncotest-1087,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2039,xenograft
Oncotest-1023,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-658,xenograft
Oncotest-2039,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-MX1,xenograft
Oncotest-1082,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2165,xenograft
Oncotest-075B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-923,xenograft
Oncotest-088,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-937,xenograft
Oncotest-1077,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2159,xenograft
Oncotest-101B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1322,xenograft
CRL-2363,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2824,xenograft
ER01D0011,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3079,xenograft
EP01D0015,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2415,xenograft
Oncotest-136B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1861,xenograft
Oncotest-2134,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-260,xenograft
Oncotest-118B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-274,xenograft
Oncotest-2006,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1859,xenograft
ER01D0022,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3096,xenograft
Oncotest-159B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1118,xenograft
Oncotest-2015,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2377,xenograft
ER01D0009,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3069,xenograft
Oncotest-1048,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-700,xenograft
Oncotest-1079,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2175,xenograft
MAYO3-GBM126,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2613,xenograft
Oncotest-2017,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2015,xenograft
Oncotest-1017,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2029,xenograft
Oncotest-053B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1905,xenograft
Oncotest-121B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-462,xenograft
Oncotest-2113,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3109,xenograft
Oncotest-2011,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2217,xenograft
Oncotest-114B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1737,xenograft
Oncotest-1097,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-488,xenograft
Oncotest-013B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1086,xenograft
Oncotest-180B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-463,xenograft
CRL-2387,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2799,xenograft
Oncotest-1072,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2160,xenograft
Oncotest-1071,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2174,xenograft
Oncotest-2038,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2835,xenograft
Oncotest-1086,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3040,xenograft
Oncotest-135B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1657,xenograft
Oncotest-1045,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1125,xenograft
Oncotest-1035,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3054,xenograft
Oncotest-2005,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3083,xenograft
Oncotest-1056,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1870,xenograft
Oncotest-138B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1872,xenograft
Oncotest-094B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-529,xenograft
ER01D0010,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3095,xenograft
Oncotest-2068,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2406,xenograft
EP01D0014,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2348,xenograft
Oncotest-1080,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2162,xenograft
Oncotest-2077,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-677,xenograft
CRL-2389,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2957,xenograft
CRL-2400,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2943,xenograft
Oncotest-2052,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2770,xenograft
Oncotest-105B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-449,xenograft
Oncotest-143B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1912,xenograft
MAYO1-GBM159,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2599,xenograft
EP01D0008,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2214,xenograft
Oncotest-1070,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2228,xenograft
Oncotest-2009,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2201,xenograft
Oncotest-034B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-676,xenograft
Oncotest-1019,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2163,xenograft
Oncotest-2211,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2836,xenograft
Oncotest-2067,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-SMTCA96,xenograft
Oncotest-1022,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3057,xenograft
Oncotest-2040,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-514,xenograft
ER01D0012,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3080,xenograft
Oncotest-097,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-573,xenograft
Oncotest-1042,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2104,xenograft
Oncotest-2086,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2662,xenograft
Oncotest-2216,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-605,xenograft
Oncotest-1031,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2070,xenograft
Oncotest-1036,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2064,xenograft
Oncotest-021B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1784,xenograft
Oncotest-019B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1753,xenograft
Oncotest-2026,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2273,xenograft
Oncotest-160B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1752,xenograft
Oncotest-2135,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1034,xenograft
Oncotest-1014,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2065,xenograft
CRL-2297,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2717,xenograft
Oncotest-1010,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2059,xenograft
Oncotest-132B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1544,xenograft
Oncotest-2082,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-BR64,xenograft
Oncotest-046B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-214,xenograft
Oncotest-165B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1183,xenograft
Oncotest-2083,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-566,xenograft
Oncotest-117B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1829,xenograft
Oncotest-043B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3027,xenograft
Oncotest-087B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-772,xenograft
Oncotest-2218,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2098,xenograft
Oncotest-2059,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-BR120,xenograft
Oncotest-166B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1220,xenograft
Oncotest-1030,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2067,xenograft
Oncotest-1032,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2073,xenograft
Oncotest-183B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-404,xenograft
Oncotest-002,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1036,xenograft
Oncotest-078B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1022,xenograft
Oncotest-2064,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2503,xenograft
Oncotest-2025,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2271,xenograft
Oncotest-2066,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2502,xenograft
Oncotest-1074,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2264,xenograft
CRL-2382,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-OV-006,xenograft
Oncotest-129B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1023,xenograft
Oncotest-007,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-439,xenograft
Oncotest-116B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1792,xenograft
Oncotest-1039,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2066,xenograft
Oncotest-061B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1584,xenograft
MAYO1-GBM3,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2660,xenograft
Oncotest-2044,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2106,xenograft
CRL-2309,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-SMTCA18,xenograft
Oncotest-1053,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2112,xenograft
Oncotest-2073,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-SMTCA24,xenograft
Oncotest-2148,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2890,xenograft
Oncotest-111B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1341,xenograft
Oncotest-076,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-983,xenograft
Oncotest-009,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-773,xenograft
CRL-2295,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2304,xenograft
Oncotest-2001,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2499,xenograft
CRL-2294,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2328,xenograft
Oncotest-1004,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-3036,xenograft
Oncotest-1012,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2116,xenograft
Oncotest-1040,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2102,xenograft
Oncotest-1051,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2076,xenograft
Oncotest-2016,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1972,xenograft
Oncotest-104,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-401,xenograft
Oncotest-2023,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2248,xenograft
Oncotest-149B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1998,xenograft
CRL-2384,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-OV-003,xenograft
Oncotest-1083,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-2261,xenograft
Oncotest-020B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1783,xenograft
Oncotest-065B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-400,xenograft
Oncotest-1093,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1967,xenograft
Oncotest-1058,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-1218,xenograft
Oncotest-1002,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-616,xenograft
Oncotest-049B,mutation_Illumina_WES,mut,CRL,mutation,Illumina WES,whole exome sequencing,mutation_Illumina_WES,CRL-602,xenograft
