sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
SIDS00697,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00241,cell
SIDS00697,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00241,cell
SIDS00697,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00241,cell
SIDS00488,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00956,cell
SIDS00488,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00956,cell
SIDS00488,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00956,cell
SIDS00214,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00651,cell
SIDS00417,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01189,cell
SIDS00417,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01189,cell
SIDS00417,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01189,cell
SIDS00261,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00756,cell
SIDS00261,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00756,cell
SIDS00261,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00756,cell
SIDS00199,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00628,cell
SIDS00199,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00628,cell
SIDS00474,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00933,cell
SIDS00474,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00933,cell
SIDS00657,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00282,cell
SIDS00657,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00282,cell
SIDS00657,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00282,cell
SIDS00677,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00301,cell
SIDS00677,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00301,cell
SIDS00677,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00301,cell
SIDS00486,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00958,cell
SIDS00486,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00958,cell
SIDS00486,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00958,cell
SIDS00477,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00930,cell
SIDS00477,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00930,cell
SIDS00477,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00930,cell
SIDS00817,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00120,cell
SIDS00817,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00120,cell
SIDS00817,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00120,cell
SIDS00276,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00703,cell
SIDS00276,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00703,cell
SIDS00276,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00703,cell
SIDS00540,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01015,cell
SIDS00540,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01015,cell
SIDS00540,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01015,cell
SIDS00409,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01173,cell
SIDS00409,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01173,cell
SIDS00248,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00769,cell
SIDS00248,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00769,cell
SIDS00248,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00769,cell
SIDS01146,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00454,cell
SIDS01146,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00454,cell
SIDS00203_MM1S,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01265,cell
SIDS00203_MM1S,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01265,cell
SIDS01140,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00451,cell
SIDS01140,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00451,cell
SIDS00533,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01060,cell
SIDS00533,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01060,cell
SIDS00533,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01060,cell
SIDS00894,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00509,cell
SIDS00894,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00509,cell
SIDS00894,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00509,cell
SIDS01038,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00364,cell
SIDS01038,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00364,cell
SIDS00838,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00138,cell
SIDS00838,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00138,cell
SIDS00989,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00608,cell
SIDS00989,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00608,cell
SIDS01013,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00545,cell
SIDS01013,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00545,cell
SIDS01013,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00545,cell
SIDS01079,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00324,cell
SIDS01079,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00324,cell
SIDS01079,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00324,cell
SIDS00180,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00685,cell
SIDS00180,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00685,cell
SIDS00180,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00685,cell
SIDS00473,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00935,cell
SIDS00473,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00935,cell
SIDS00910,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00531,cell
SIDS00910,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00531,cell
SIDS00850,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00087,cell
SIDS00850,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00087,cell
SIDS01163,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00389,cell
SIDS01163,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00389,cell
SIDS01163,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00389,cell
SIDS00539_J-RT3-T3-5,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01263,cell
SIDS00539_J-RT3-T3-5,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01263,cell
SIDS00233,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00746,cell
SIDS00233,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00746,cell
SIDS00233,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00746,cell
SIDS00561,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01031,cell
SIDS00561,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01031,cell
SIDS00561,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01031,cell
SIDS00154,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00673,cell
SIDS00154,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00673,cell
SIDS00154,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00673,cell
SIDS00263,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00753,cell
SIDS00263,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00753,cell
SIDS00263,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00753,cell
SIDS00607,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00216,cell
SIDS00607,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00216,cell
SIDS00038,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00789,cell
SIDS00038,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00789,cell
SIDS00038,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00789,cell
SIDS00670,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00291,cell
SIDS00670,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00291,cell
SIDS00670,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00291,cell
SIDS01082,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00321,cell
SIDS01082,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00321,cell
SIDS01082,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00321,cell
SIDS00539,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01016,cell
SIDS00539,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01016,cell
SIDS00539,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01016,cell
SIDS00225,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00697,cell
SIDS00225,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00697,cell
SIDS00225,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00697,cell
SIDS00512,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01043,cell
SIDS00512,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01043,cell
SIDS00512,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01043,cell
SIDS01335,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01617,cell
SIDS01335,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01617,cell
SIDS01335,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01617,cell
SIDS01633,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01685,cell
SIDS01633,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01685,cell
SIDS01633,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01685,cell
SIDS01471,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01450,cell
SIDS01471,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01450,cell
SIDS01471,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01450,cell
SIDS00496,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00948,cell
SIDS00496,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00948,cell
SIDS00115,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00864,cell
SIDS00115,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00864,cell
SIDS00115,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00864,cell
SIDS00983,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00614,cell
SIDS00983,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00614,cell
SIDS00320,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01133,cell
SIDS00320,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01133,cell
SIDS00320,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01133,cell
SIDS00290,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00727,cell
SIDS00290,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00727,cell
SIDS00290,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00727,cell
SIDS00257,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00760,cell
SIDS00257,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00760,cell
SIDS00257,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00760,cell
SIDS00468,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00939,cell
SIDS00468,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00939,cell
SIDS00468,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00939,cell
SIDS00819,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00118,cell
SIDS00819,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00118,cell
SIDS00819,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00118,cell
SIDS00947,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00502,cell
SIDS00947,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00502,cell
SIDS00947,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00502,cell
SIDS01047,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00355,cell
SIDS01047,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00355,cell
SIDS01047,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00355,cell
SIDS01234,mutation_WGS_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 4000,WGS,mutation_WGS_Illumina_NGS,SIDM01314,cell
SIDS00943,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00498,cell
SIDS00943,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00498,cell
SIDS00943,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00498,cell
SIDS00046_SNU-C2B,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00781,cell
SIDS00046_SNU-C2B,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00781,cell
SIDS00046_SNU-C2B,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00781,cell
SIDS00903,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00539,cell
SIDS00903,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00539,cell
SIDS00903,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00539,cell
SIDS01078,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM00325,cell
SIDS01078,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM00325,cell
SIDS01078,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM00325,cell
SIDS00318,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01116,cell
SIDS00318,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01116,cell
SIDS00318,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01116,cell
SIDS00344,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,mutation_WES_Illumina_NGS,SIDM01090,cell
SIDS00344,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,expression_rnaseq_Illumina_NGS,SIDM01090,cell
SIDS00344,mutation_WES_Illumina_NGS,mut,CMP,mutation,Illumina HiSeq 2000,WES,cna_WES_Illumina_NGS,SIDM01090,cell
