model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
CPDM_0018X_PDX_001,DFCI-CPDM,PDX,,46,Glioblastoma IDH wildtype 4,Recurrent,Brain,Male,White,PDX
CPDM_0019X_PDX_001,DFCI-CPDM,PDX,,66,Metastasis Esophagus,Metastatic,Esophagus,Male,White,PDX
CPDM_0029X_PDX_001,DFCI-CPDM,PDX,,61,Metastasis Lung,Metastatic,Lung,Male,Not Collected,PDX
CPDM_0035X_PDX_001,DFCI-CPDM,PDX,,73,Metastasis Lung,Metastatic,Lung,Female,Black or African American,PDX
CPDM_0039X_PDX_001,DFCI-CPDM,PDX,,71.87553475,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0039X_PDX_002,DFCI-CPDM,PDX,,71.87553475,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0045X_PDX_001,DFCI-CPDM,PDX,,59,Metastasis Lung,Metastatic,Lung,Female,White,PDX
CPDM_0051X_PDX_001,DFCI-CPDM,PDX,,64,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,White,PDX
CPDM_0052X_PDX_001,DFCI-CPDM,PDX,,66,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,White,PDX
CPDM_0053X_PDX_001,DFCI-CPDM,PDX,,64.71305594,Metastasis Colon,Metastatic,Colon,Female,White,PDX
CPDM_0057X_PDX_001,DFCI-CPDM,PDX,,54,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0059X_PDX_001,DFCI-CPDM,PDX,,59.66435542,Metastasis Melanoma,Metastatic,Skin,Male,White,PDX
CPDM_0064X_PDX_001,DFCI-CPDM,PDX,,84,Metastasis Melanoma,Metastatic,Skin,Male,White,PDX
CPDM_0072X_PDX_001,DFCI-CPDM,PDX,,58.8075046,Lymphoma CNS Secondary,metastatic,Testis,Female,White,PDX
CPDM_0076X_PDX_001,DFCI-CPDM,PDX,,58,Metastasis Lung,Metastatic,Lung,Female,White,PDX
CPDM_0079X_PDX_001,DFCI-CPDM,PDX,,66,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,White,PDX
CPDM_0080X_PDX_001,DFCI-CPDM,PDX,,55,Small Cell Lung Carcinoma,Metastatic,Lung,Female,White,PDX
CPDM_0103X_PDX_001,DFCI-CPDM,PDX,,11.8,Glioblastoma IDH Mutant 4,Primary,Brain,Male,Not Collected,PDX
CPDM_0108X_PDX_001,DFCI-CPDM,PDX,,62,High Grade Glioma III,Primary,Brain,Female,Native Hawaiian or other Pacific Islander,PDX
CPDM_0112X_PDX_001,DFCI-CPDM,PDX,,60,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0113X_BT627_ H3418_PDX_001,DFCI-CPDM,PDX,,67.70034064,Metastasis Ovary,Metastatic,Ovary,Male,White,PDX
CPDM_0124X_PDX_001,DFCI-CPDM,PDX,,62.03834895,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0186X_PDX_001,DFCI-CPDM,PDX,,60,Metastasis Melanoma,Metastatic,Skin,Male,White,PDX
CPDM_0590X_PDX_001,DFCI-CPDM,PDX,,62,Metastasis Breast,Metastatic,Breast,Male,White,PDX
CPDM_0591X_PDX_001,DFCI-CPDM,PDX,,71,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0592X_PDX_001,DFCI-CPDM,PDX,,57.70139017,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0655X_BT590_PDX_001_P0_ MS8861,DFCI-CPDM,PDX,,39.45871578,Metastasis Breast,Metastatic,Breast,Male,White,PDX
CPDM_0658X_PDX_001,DFCI-CPDM,PDX,,72.33835511,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0658X_PDX_002,DFCI-CPDM,PDX,,72.33835511,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0669X_PDX_001,DFCI-CPDM,PDX,,52.9,Metastasis Lung,Metastatic,Lung,Male,Not Collected,PDX
CPDM_0689X_PDX_001,DFCI-CPDM,PDX,,31,Glioblastoma IDH Mutant 4,Recurrent,Brain,Male,White,PDX
CPDM_0699X_PDX_001,DFCI-CPDM,PDX,,69.8,High Grade Glioma NOS,Recurrent,Brain,Male,Not Collected,PDX
CPDM_0778X_PDX_002,DFCI-CPDM,PDX,,71.93850661,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0780X_PDX_001,DFCI-CPDM,PDX,,74.4438056,Metastasis Ovary,Metastatic,Ovary,Male,White,PDX
CPDM_0783X_PDX_001,DFCI-CPDM,PDX,,32,Metastasis Yolk Sac Tumor,Metastatic,Other (specify),Male,White,PDX
CPDM_0786X_PDX_001,DFCI-CPDM,PDX,,58.35312612,Metastasis Lung,Metastatic,Lung,Male,White,PDX
CPDM_0790X_PDX_001,DFCI-CPDM,PDX,,76,Metastasis Lung,Primary,Brain,Male,White,PDX
CPDM_0791X_PDX_001,DFCI-CPDM,PDX,,60,Metastasis Colon,Metastatic,Rectum,Male,White,PDX
CPDM_0832X_PDX_001,DFCI-CPDM,PDX,,76.73543376,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0832X_PDX_002,DFCI-CPDM,PDX,,76.73543376,Lymphoma CNS Secondary,metastatic,Lymph node,Male,White,PDX
CPDM_0839X_PDX_001,DFCI-CPDM,PDX,,62,Metastasis Colon,Metastatic,Rectum,Male,White,PDX
CPDM_0856X_PDX_001,DFCI-CPDM,PDX,,1,Atypical Teratoid Rhabdoid Tumor 4,Recurrent,Spine,Male,White,PDX
CPDM_0868X_PDX_001,DFCI-CPDM,PDX,,79,Metastasis Prostate,Metastatic,Prostate,Male,White,PDX
CPDM_1212X_PDX_001,DFCI-CPDM,PDX,,5.284046444,Glioblastoma IDH Mutant 4,Recurrent,Spine,Male,White,PDX
CPDM_1216X_PDX_001,DFCI-CPDM,PDX,,69,Metastasis Melanoma,Metastatic,Skin,Male,White,PDX
CPDM_1238X_PDX_001,DFCI-CPDM,PDX,,34.21550979,Metastasis Sarcoma,Metastatic,Thigh,Female,Asian,PDX
CPDM_1253X_PDX_001,DFCI-CPDM,PDX,,59.07570541,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,White,PDX
CPDM_1265X_PDX_001,DFCI-CPDM,PDX,,70,Glioblastoma IDH wildtype 4,Recurrent,Brain,Male,Not Collected,PDX
CPDM_1265X_PDX_002,DFCI-CPDM,PDX,,70.1,Glioblastoma IDH wildtype 4,Recurrent,Brain,Male,Not Collected,PDX
CPDM_1302X_BT362_PDX_001_P0_ Ms8182,DFCI-CPDM,PDX,,59.36044774,Metastasis Breast,Metastatic,Breast,Female,White,PDX
CPDM_1360X_BT1122_ H4984_PDX_001,DFCI-CPDM,PDX,,49.91752055,Metastasis Breast,Metastatic,Breast,male,White,PDX
CPDM_1363X_BT1219_PDX_001,DFCI-CPDM,PDX,,69.8,Metastasis Lung,Metastatic,Lung,male,Not Collected,PDX
CPDM_1364X_BT1232_PDX_001,DFCI-CPDM,PDX,,39.70501334,Metastasis Esophagus,Metastatic,Esophagus,male,White,PDX
CPDM_1367X_BT463_PDX_001_P3_MS8378,DFCI-CPDM,PDX,,44.28826967,Metastasis Breast,Metastatic,Breast,male,White,PDX
CPDM_1371X_BT677_PDX_001_P0_MS9473,DFCI-CPDM,PDX,,44.76204166,Metastasis Breast,Metastatic,Breast,Not collected,White,PDX
CPDM_1372X_BT781_PDX_001,DFCI-CPDM,PDX,,3,Metastasis Melanoma,Metastatic,Skin,Female,Not Collected,PDX
CPDM_1373X_PDX_001,DFCI-CPDM,PDX,,64.9,Metastasis Lung,Metastatic,Lung,Not collected,Not Collected,PDX
CPDM_1402_PDX_001,DFCI-CPDM,PDX,,1,Medulloblastoma 4,Primary,Brain,Not collected,White,PDX
CPDM_1404X_BT691_PDX_001,DFCI-CPDM,PDX,,37.50647401,Metastasis Breast,Metastatic,Breast,Female,White,PDX
CPDM_1413X_PDX_001,DFCI-CPDM,PDX,,64.78983141,Metastasis Lung,Metastatic,Lung,male,White,PDX
CPDM_1507_PDX_001,DFCI-CPDM,PDX,,30.60968626,Glioblastoma IDH Mutant 4,Recurrent,Brain,male,White,PDX
CPDM_1550X_BT1511_PDX_001,DFCI-CPDM,PDX,,58.53633773,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,White,PDX
CPDM_1554X_PDX_001,DFCI-CPDM,PDX,,62.15048906,Metastasis Larynx,Metastatic,laryngeal ,male,Black or African American,PDX
CPDM_1557_PDX_001,DFCI-CPDM,PDX,,65.9,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,Not Collected,PDX
CPDM_1568X_PDX_001,DFCI-CPDM,PDX,,66.31210771,Metastasis Uterine,Metastatic,Genitourinary tract,Female,White,PDX
CPDM_1622X_PDX_001,DFCI-CPDM,PDX,,71.67281555,Metastasis Pancreas,Metastatic,Pancreas,male,White,PDX
CPDM_1642_PDX_001,DFCI-CPDM,PDX,,65.6,Lymphoma CNS,metastatic,Lymph node,Not collected,Not Collected,PDX
CPDM_1673X_PDX_001,DFCI-CPDM,PDX,,62.79663511,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,White,PDX
CPDM_1697X_PDX_001,DFCI-CPDM,PDX,,55.6,Glioblastoma IDH wildtype 4,Recurrent,Brain,Not collected,Not Collected,PDX
CPDM_1700X_PDX_001,DFCI-CPDM,PDX,,59,Lymphoma CNS,Primary,Brain,male,Not Collected,PDX
CPDM_1700X_PDX_002,DFCI-CPDM,PDX,,59,Lymphoma CNS,Primary,Brain,male,Not Collected,PDX
CPDM_1704X_PDX_001,DFCI-CPDM,PDX,,44.5,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1721X_PDX_001,DFCI-CPDM,PDX,,54.9,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,Not Collected,PDX
CPDM_1730_PDX_001,DFCI-CPDM,PDX,,72.06171242,Lymphoma CNS,Primary,Brain,Not collected,Native Hawaiian or other Pacific Islander,PDX
CPDM_1745X_PDX_002,DFCI-CPDM,PDX,,85.9,Lymphoma CNS Secondary,Recurrent,Lymph node,Not collected,Not Collected,PDX
CPDM_1748_PDX_001,DFCI-CPDM,PDX,,57.3,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1779X_PDX_001,DFCI-CPDM,PDX,,73.1,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1783X_PDX_001,DFCI-CPDM,PDX,,63.1,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,Not Collected,PDX
CPDM_1826X_PDX_001,DFCI-CPDM,PDX,,66.2,Glioblastoma IDH wildtype 4,Recurrent,Brain,Not collected,Not Collected,PDX
CPDM_1846X_PDX_001,DFCI-CPDM,PDX,,23.2,Glioblastoma IDH Mutant 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1886X_PDX_001,DFCI-CPDM,PDX,,62.6,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1910X_PDX_001,DFCI-CPDM,PDX,,56.85,Glioblastoma IDH wildtype 4,Recurrent,Brain,male,Not Collected,PDX
CPDM_1927X__PDX_001,DFCI-CPDM,PDX,,6.96,Medulloblastoma 4,Recurrent,Brain,Female,Not Collected,PDX
CPDM_1938X_PDX_001,DFCI-CPDM,PDX,,55.478,Glioblastoma IDH wildtype 4,Recurrent,Brain,Female,Not Collected,PDX
DFAB-10561-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,male,Not Collected,PDX
DFAB-10746-V1,DFCI-CPDM,PDX,,47,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,White,PDX
DFAB-13295-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAB-13547-V1,DFCI-CPDM,PDX,,38,pre-B ALL,Not provided,Bone marrow,male,White,PDX
DFAB-13601-V1,DFCI-CPDM,PDX,,59,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,male,Not Collected,PDX
DFAB-13653-V1,DFCI-CPDM,PDX,,56,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,White,PDX
DFAB-22141-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,Female,Not Collected,PDX
DFAB-25157-V1,DFCI-CPDM,PDX,,62,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,Female,White,PDX
DFAB-26140-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAB-26472-V0,DFCI-CPDM,PDX,,24,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,White,PDX
DFAB-39722-V1,DFCI-CPDM,PDX,,66,Acute B Lymphoblastic Leukemia,Not provided,Peripheral blood,Female,White,PDX
DFAB-47941-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,Not Collected,PDX
DFAB-54880-V1,DFCI-CPDM,PDX,,31,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Black or African American,PDX
DFAB-56198-V1,DFCI-CPDM,PDX,,71,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,White,PDX
DFAB-56509-V0,DFCI-CPDM,PDX,,37,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Not collected,White,PDX
DFAB-62208-V1,DFCI-CPDM,PDX,,40,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Not collected,White,PDX
DFAB-63182-V0,DFCI-CPDM,PDX,,20,Acute B Lymphoblastic Leukemia,Recurrent,Peripheral blood,Not collected,Asian,PDX
DFAB-64004-V0,DFCI-CPDM,PDX,,56,Acute B Lymphoblastic Leukemia,Not provided,Peripheral blood,male,White,PDX
DFAB-66654-V2,DFCI-CPDM,PDX,,30,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,Not Collected,PDX
DFAB-73571-V1,DFCI-CPDM,PDX,,26,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,White,PDX
DFAB-74952-V1,DFCI-CPDM,PDX,,44,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,White,PDX
DFAB-75090-V0,DFCI-CPDM,PDX,,Not Collected,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAB-81756-V0,DFCI-CPDM,PDX,,31,Acute B Lymphoblastic Leukemia,Recurrent,Peripheral blood,Female,Black or African American,PDX
DFAB-82241-V1,DFCI-CPDM,PDX,,64,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,Female,Not Collected,PDX
DFAB-83992-V0,DFCI-CPDM,PDX,,21,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,male,White,PDX
DFAB-88167-V0,DFCI-CPDM,PDX,,69,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,White,PDX
DFAB-89846-V1,DFCI-CPDM,PDX,,27,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,male,Not Collected,PDX
DFAB-90281-V2,DFCI-CPDM,PDX,,59,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAB-92612-V0,DFCI-CPDM,PDX,,28,Acute B Lymphoblastic Leukemia,Recurrent,Bone marrow,Female,White,PDX
DFAB-94795-V1,DFCI-CPDM,PDX,,43,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAB-97113-V1,DFCI-CPDM,PDX,,54,Acute B Lymphoblastic Leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAL-21749-V2,DFCI-CPDM,PDX,,44,Acute myeloid leukemia,Recurrent,Bone marrow,male,white,PDX
DFAL-34953-V1,DFCI-CPDM,PDX,,20,B/myeloid ALL,Not provided,Bone marrow,male,White,PDX
DFAL-49600-V2,DFCI-CPDM,PDX,,44,Acute myeloid leukemia,Recurrent,Bone marrow,male,white,PDX
DFAM-10360-V1,DFCI-CPDM,PDX,,81,Acute myeloid leukemia,Not provided,Leukapheresis,male,White,PDX
DFAM-13086-V1,DFCI-CPDM,PDX,,26,Acute myeloid leukemia,Recurrent,Peripheral blood,Female,Not Collected,PDX
DFAM-13698-V1,DFCI-CPDM,PDX,,71,Acute myeloid leukemia,Recurrent,Peripheral blood,male,White,PDX
DFAM-14043-Q2,DFCI-CPDM,PDX,,66,Acute myeloid leukemia,Recurrent,Skin,Female,White,PDX
DFAM-15354-V2,DFCI-CPDM,PDX,,75,Acute myeloid leukemia,Not provided,Bone marrow,Not collected,White,PDX
DFAM-16835-V1,DFCI-CPDM,PDX,,61,Acute myeloid leukemia,Recurrent,Bone marrow,male,Not Collected,PDX
DFAM-19969-V1,DFCI-CPDM,PDX,,44,Acute myeloid leukemia,Recurrent,Peripheral blood,male,White,PDX
DFAM-21131-V0,DFCI-CPDM,PDX,,Not Collected,Acute myeloid leukemia,Not provided,Peripheral blood,Not collected,Not Collected,PDX
DFAM-22318-V1,DFCI-CPDM,PDX,,61,Blastic plasmacytoid dendritic cell neoplasm,Not provided,Bone marrow,male,Not Collected,PDX
DFAM-22359-V1,DFCI-CPDM,PDX,,44,Acute myeloid leukemia,Recurrent,Bone marrow,male,White,PDX
DFAM-28971-V1,DFCI-CPDM,PDX,,71,Acute myeloid leukemia,Not provided,Bone marrow,Not collected,White,PDX
DFAM-30850-V2,DFCI-CPDM,PDX,,61,Acute myeloid leukemia,Recurrent,Bone marrow,male,Not Collected,PDX
DFAM-32000-V1,DFCI-CPDM,PDX,,48,Acute myeloid leukemia,Recurrent,Bone marrow,male,White,PDX
DFAM-33766-V1,DFCI-CPDM,PDX,,42,Acute myeloid leukemia,Recurrent,Bone marrow,Not collected,White,PDX
DFAM-39779-Q1,DFCI-CPDM,PDX,,70,Acute myeloid leukemia,Recurrent,Skin,Not collected,White,PDX
DFAM-40365-V1,DFCI-CPDM,PDX,,79,Acute myeloid leukemia,Recurrent,Peripheral blood,Male,White,PDX
DFAM-50649-V2,DFCI-CPDM,PDX,,65,Acute myeloid leukemia,Not provided,Bone marrow,Male,Black or African American,PDX
DFAM-55517-V1,DFCI-CPDM,PDX,,69,Acute myeloid leukemia,Recurrent,Bone marrow,Male,White,PDX
DFAM-58159-V2,DFCI-CPDM,PDX,,44,Acute myeloid leukemia,Recurrent,Peripheral blood,Female,White,PDX
DFAM-61345-V1,DFCI-CPDM,PDX,,55,Acute myeloid leukemia,Recurrent,Bone marrow,Male,White,PDX
DFAM-61786-V2,DFCI-CPDM,PDX,,58,Acute myeloid leukemia,Not provided,Bone marrow,Male,Not Collected,PDX
DFAM-62736-V2,DFCI-CPDM,PDX,,63,Acute myeloid leukemia,Not provided,Bone marrow,Female,White,PDX
DFAM-64114-Q1,DFCI-CPDM,PDX,,29,Acute myeloid leukemia,Recurrent,Skin,Female,White,PDX
DFAM-64519-V3,DFCI-CPDM,PDX,,69,Acute myeloid leukemia,Recurrent,Bone marrow,Female,White,PDX
DFAM-65737-V0,DFCI-CPDM,PDX,,Not Collected,Acute myeloid leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAM-68016-V1,DFCI-CPDM,PDX,,Not Collected,Acute myeloid leukemia,Not provided,Bone marrow,Male,Not Collected,PDX
DFAM-68555-V1,DFCI-CPDM,PDX,,59,Acute myeloid leukemia,Not provided,Bone marrow,Male,White,PDX
DFAM-71029-V1,DFCI-CPDM,PDX,,Not Collected,Acute myeloid leukemia,Not provided,Bone marrow,Male,Not Collected,PDX
DFAM-71927-V3,DFCI-CPDM,PDX,,71,Acute myeloid leukemia,Not provided,Bone marrow,Female,White,PDX
DFAM-72078-V2,DFCI-CPDM,PDX,,67,Acute myeloid leukemia,Recurrent,Bone marrow,Female,White,PDX
DFAM-83588-V0,DFCI-CPDM,PDX,,71,Acute myeloid leukemia,Not provided,Bone marrow,Female,White,PDX
DFAM-84910-V1,DFCI-CPDM,PDX,,48,Acute myeloid leukemia,Recurrent,Peripheral blood,male,White,PDX
DFAM-85096-V1,DFCI-CPDM,PDX,,66,Acute myeloid leukemia,Recurrent,Peripheral blood,Male,White,PDX
DFAM-89066-V0,DFCI-CPDM,PDX,,Not Collected,Juvenile myelomonocytic leukemia,Not provided,Bone marrow,Female,Not Collected,PDX
DFAM-93240-V2,DFCI-CPDM,PDX,,51,Acute myeloid leukemia,Not provided,Bone marrow,Male,White,PDX
DFAT-24836-V1,DFCI-CPDM,PDX,,Not Collected,T-cell acute lymphoblastic leukaemia,Not provided,Peripheral blood,Male,Not Collected,PDX
DFAT-27681-V1,DFCI-CPDM,PDX,,23,T-cell acute lymphoblastic leukaemia,Recurrent,Bone marrow,Male,White,PDX
DFAT-28537-V1,DFCI-CPDM,PDX,,25,T-cell acute lymphoblastic leukaemia,Not provided,Bone marrow,Male,Asian,PDX
DFAT-53836-V0,DFCI-CPDM,PDX,,Not Collected,T-cell acute lymphoblastic leukaemia,Not provided,Peripheral blood,Male,Not Collected,PDX
DFAT-69368-V1,DFCI-CPDM,PDX,,Not Collected,T-cell acute lymphoblastic leukaemia,Primary,Bone marrow,Male,Not Collected,PDX
DFAT-72032-V1,DFCI-CPDM,PDX,,35,T-cell acute lymphoblastic leukaemia,Not provided,Bone marrow,Male,Hispanic or Latino,PDX
DFAT-77822-V1,DFCI-CPDM,PDX,,Not Collected,T-cell acute lymphoblastic leukaemia,Not provided,Bone marrow,Male,Not Collected,PDX
DFBL-13727-V2,DFCI-CPDM,PDX,,65,Femaleollicular lymphoma,Recurrent,Back mass,Male,White,PDX
DFBL-13796-V1,DFCI-CPDM,PDX,,60,Diffuse large B-cell lymphoma,Recurrent,Lymph node,Male,White,PDX
DFBL-18689-V2,DFCI-CPDM,PDX,,63,Diffuse large B-cell lymphoma,Not provided,Peripheral blood,Male,White,PDX
DFBL-20954-V2,DFCI-CPDM,PDX,,77,Double-hit Non-Hodgkin lymphoma,Recurrent,Peripheral blood,Male,White,PDX
DFBL-20954-V3-mCLP,DFCI-CPDM,PDX,,77,Double-hit Non-Hodgkin lymphoma,Recurrent,Peripheral blood,Male,White,PDX
DFBL-28030-V2,DFCI-CPDM,PDX,,59,Follicular lymphoma,Not provided,Lymph node,Male,Not Collected,PDX
DFBL-31357-V1,DFCI-CPDM,PDX,,70,Non-Hodgkin lymphoma,Recurrent,Lymph node,Male,White,PDX
DFBL-39435-V1,DFCI-CPDM,PDX,,67,Mantle Cell Lymphoma,Recurrent,Peripheral blood,Male,Not Collected,PDX
DFBL-39435-V3-mCLP,DFCI-CPDM,PDX,,67,Mantle Cell Lymphoma,Recurrent,Peripheral blood,Male,Not Collected,PDX
DFBL-44685-V2,DFCI-CPDM,PDX,,63,Mantle Cell Lymphoma,Recurrent,Peripheral blood,Male,White,PDX
DFBL-45197-V1,DFCI-CPDM,PDX,,64,Follicular lymphoma,Not provided,Peripheral blood,Male,White,PDX
DFBL-45197-V2-mCLP,DFCI-CPDM,PDX,,64,Follicular lymphoma,Not provided,Peripheral blood,Male,White,PDX
DFBL-45974-R1,DFCI-CPDM,PDX,,27,Burkitt lymphoma,Not provided,Lymph node,Male,White,PDX
DFBL-47933-V1,DFCI-CPDM,PDX,,63,Diffuse large B-cell lymphoma,Not provided,Lymph node,Male,Not Collected,PDX
DFBL-49010-V2,DFCI-CPDM,PDX,,76,Mantle Cell Lymphoma,Recurrent,Peripheral blood,male,White,PDX
DFBL-49659-V2,DFCI-CPDM,PDX,,64,Diffuse large B-cell lymphoma,Recurrent,Neck mass,Male,White,PDX
DFBL-69487-V1,DFCI-CPDM,PDX,,64,Double-hit Non-Hodgkin lymphoma,Not provided,Bone marrow,Male,White,PDX
DFBL-69487-V3-mCLP,DFCI-CPDM,PDX,,64,Double-hit Non-Hodgkin lymphoma,Not provided,Bone marrow,Male,White,PDX
DFBL-72516-R2,DFCI-CPDM,PDX,,77,Marginal zone lymphoma,Recurrent,Femalelank mass,Male,White,PDX
DFBL-74251-R1,DFCI-CPDM,PDX,,34,Diffuse large B-cell lymphoma,Not provided,Lymph node,Female,White,PDX
DFBL-75549-R2,DFCI-CPDM,PDX,,57,Diffuse large B-cell lymphoma,Not provided,Spleen,male,White,PDX
DFBL-78399-V1,DFCI-CPDM,PDX,,55,Diffuse large B-cell lymphoma,Recurrent,Spleen,male,Not Collected,PDX
DFBL-86381-R1,DFCI-CPDM,PDX,,58,Diffuse large B-cell lymphoma,Recurrent,Lymph node,Female,White,PDX
DFBL-91438-V1,DFCI-CPDM,PDX,,75,Mantle Cell Lymphoma,Recurrent,Peripheral blood,male,White,PDX
DFBL-96069-V1,DFCI-CPDM,PDX,,72,Mantle Cell Lymphoma,Recurrent,Peripheral blood,male,Asian,PDX
DFBL-96069-V2-mCLP,DFCI-CPDM,PDX,,72,Mantle Cell Lymphoma,Recurrent,Peripheral blood,male,Asian,PDX
DFBL-96117-R1,DFCI-CPDM,PDX,,50,Diffuse large B-cell lymphoma,Not provided,Lymph node,male,White,PDX
DFBL-96297-V0,DFCI-CPDM,PDX,,Not Collected,Diffuse large B-cell lymphoma,Not provided,Bone marrow,Not collected,Not Collected,PDX
DFBL-96477-V0,DFCI-CPDM,PDX,,77,Mantle Cell Lymphoma,Not provided,Peripheral blood,Female,White,PDX
DFBL-98848-V1,DFCI-CPDM,PDX,,81,Mantle Cell Lymphoma,Recurrent,Peripheral blood,Not collected,White,PDX
DFBL-98848-V3-mCLP,DFCI-CPDM,PDX,,81,Mantle Cell Lymphoma,Recurrent,Peripheral blood,Not collected,White,PDX
DFCA-76242-R0,DFCI-CPDM,PDX,,50,Carcinoma,Not provided,Lymph node,Female,Not Collected,PDX
DFCM-41545-V0,DFCI-CPDM,PDX,,36,Chronic myelogenous leukemia,Not provided,Bone marrow,male,Hispanic or Latino,PDX
DFMD-76960-V2,DFCI-CPDM,PDX,,61,Myelodysplastic Syndromes,Not provided,Bone marrow,male,Not Collected,PDX
DFTL-22685-V4,DFCI-CPDM,PDX,,54,Cutaneous T-cell lymphoma,Recurrent,Peripheral blood,male,Black or African American,PDX
DFTL-28776-V1,DFCI-CPDM,PDX,,72,T-cell-prolymphocytic leukemia,Recurrent,Peripheral blood,male,White,PDX
DFTL-47880-V1,DFCI-CPDM,PDX,,81,Angioimmunoblastic T-Cell Lymphoma,Recurrent,Peripheral blood,Female,White,PDX
DFTL-51398-R1,DFCI-CPDM,PDX,,46,Anaplastic large cell lymphoma,Not provided,Breast,Female,White,PDX
DFTL-65927-R0,DFCI-CPDM,PDX,,58,Angioimmunoblastic T-Cell Lymphoma,Not provided,Lymph node,male,Not Collected,PDX
DFTL-69579-V1,DFCI-CPDM,PDX,,46,Adult T-cell leukemia/lymphoma,Not provided,Peripheral blood,male,Black or African American,PDX
DFTL-69579-V3-mCLP,DFCI-CPDM,PDX,,46,Adult T-cell leukemia/lymphoma,Not provided,Peripheral blood,male,Black or African American,PDX
DFTL-70531-V1,DFCI-CPDM,PDX,,Not Collected,T lymphoblastic lymphoma,Not provided,Bone marrow,Not collected,Not Collected,PDX
DFTL-78024-V4,DFCI-CPDM,PDX,,52,Angioimmunoblastic T-Cell Lymphoma,Recurrent,Lymph node,male,Asian,PDX
DFTL-84867-R0,DFCI-CPDM,PDX,,55,Peripheral T-cell lymphoma not other specified,Not provided,Lymph node,male,Not Collected,PDX
DFTL-85005-V4,DFCI-CPDM,PDX,,64,NK-T-cell lymphoma,Recurrent,Skin,male,White,PDX
DFTL-90501-V3,DFCI-CPDM,PDX,,74,Sezary,Recurrent,Peripheral blood,Not collected,White,PDX
